/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives3/Thu\ Jan\ 14\ 21;18;21.369260\ PM,\ 2016.png	1	0 0 38 34
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives3/Thu\ Jan\ 14\ 21;18;22.144473\ PM,\ 2016.png	1	0 0 38 34
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives3/Thu\ Jan\ 14\ 21;18;22.780572\ PM,\ 2016.png	1	0 0 38 34
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives3/Thu\ Jan\ 14\ 21;18;23.186101\ PM,\ 2016.png	1	0 0 38 34
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives3/Thu\ Jan\ 14\ 21;18;23.851937\ PM,\ 2016.png	1	0 0 38 34
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives3/Thu\ Jan\ 14\ 21;18;30.544061\ PM,\ 2016.png	1	0 0 40 36
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives3/Thu\ Jan\ 14\ 21;18;31.289727\ PM,\ 2016.png	1	0 0 40 36
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives3/Thu\ Jan\ 14\ 21;18;31.926941\ PM,\ 2016.png	1	0 0 40 36
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives3/Thu\ Jan\ 14\ 21;18;33.132601\ PM,\ 2016.png	1	0 0 40 36
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives3/Thu\ Jan\ 14\ 21;18;33.718994\ PM,\ 2016.png	1	0 0 40 36
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives3/Thu\ Jan\ 14\ 21;18;34.318573\ PM,\ 2016.png	1	0 0 40 36
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives3/Thu\ Jan\ 14\ 21;31;08.706183\ PM,\ 2016.png	1	0 0 23 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives3/Thu\ Jan\ 14\ 21;31;24.222115\ PM,\ 2016.png	1	0 0 23 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives3/Thu\ Jan\ 14\ 21;31;25.051277\ PM,\ 2016.png	1	0 0 23 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives3/Thu\ Jan\ 14\ 21;31;25.630098\ PM,\ 2016.png	1	0 0 23 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives3/Thu\ Jan\ 14\ 21;31;26.133703\ PM,\ 2016.png	1	0 0 23 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives3/Thu\ Jan\ 14\ 21;31;32.986729\ PM,\ 2016.png	1	0 0 27 21
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives3/Thu\ Jan\ 14\ 21;31;33.859619\ PM,\ 2016.png	1	0 0 27 21
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives3/Thu\ Jan\ 14\ 21;31;34.589652\ PM,\ 2016.png	1	0 0 27 21
